video_id,comment_id,parent_comment_id,comment_type,author_display_name,author_channel_id,comment_text,comment_like_count,reply_count,published_at,updated_at
ih1zwUpVd7k,Ugz52fRyDWoD1J1r4GV4AaABAg,,TOP_LEVEL,@MianAwaisKanju,UC212h7AWG1YjCqJPjKu8Kxw,insha'Allah Hassan this week out of Tamsha house 😡😡😡🖕🖕,0,0,2026-09-15T16:53:39Z,2026-09-15T16:53:39Z
ih1zwUpVd7k,UgzOrBEW9UL76usPC5V4AaABAg,,TOP_LEVEL,@MianAwaisKanju,UC212h7AWG1YjCqJPjKu8Kxw,insha'Allah Hassan this week out of Tamsha house 😡😡😡🖕🖕,0,0,2026-09-15T16:53:34Z,2026-09-15T16:53:34Z
ih1zwUpVd7k,UgzA7jaYkApb-7pPmfl4AaABAg,,TOP_LEVEL,@mahmoodaslam5607,UCzCp1oVX_OVCaVEzxJT2y5A,Rabia agr apka mode sai nai tu plx makers ko BOL k khud nikal jaen plzz,0,0,2026-09-15T16:53:28Z,2026-09-15T16:53:28Z
ih1zwUpVd7k,UgyPViiBCrjBet87LVd4AaABAg,,TOP_LEVEL,@MasterZaheer-j6u,UCZ2cCq1wknbugMJho_lmVGQ,Rabiya apni jaga sahi baat kr rahi ha,1,0,2026-09-15T16:53:25Z,2026-09-15T16:53:25Z
ih1zwUpVd7k,UgzEIwot4YTsmBrT1dt4AaABAg,,TOP_LEVEL,@MindMatterz482,UCD_iFJ3p47AMgtaMDZJQZ4A,All votes for Rabiya 😢❤,1,0,2026-09-15T16:53:21Z,2026-09-15T16:53:21Z
ih1zwUpVd7k,Ugy71uf1BOBD4Q3ytrd4AaABAg,,TOP_LEVEL,@MianAwaisKanju,UC212h7AWG1YjCqJPjKu8Kxw,insha'Allah Hassan this week out of Tamsha house 😡😡😡🖕🖕,0,0,2026-09-15T16:53:11Z,2026-09-15T16:53:11Z
ih1zwUpVd7k,UgwXaMW049ZgSRszPfB4AaABAg,,TOP_LEVEL,@roohiabbas9878,UCA54_3Npz2yLaNSDJRhA6tg,Fazul or bkwas topic pr lar rahe,0,0,2026-09-15T16:53:10Z,2026-09-15T16:53:10Z
ih1zwUpVd7k,UgzgyIhdHw3CS81DoNp4AaABAg,,TOP_LEVEL,@MianAwaisKanju,UC212h7AWG1YjCqJPjKu8Kxw,insha'Allah Hassan this week out of Tamsha house 😡😡😡🖕🖕,0,0,2026-09-15T16:53:06Z,2026-09-15T16:53:06Z
ih1zwUpVd7k,UgyEmAO1JoHNL6cZQIJ4AaABAg,,TOP_LEVEL,@MianAwaisKanju,UC212h7AWG1YjCqJPjKu8Kxw,insha'Allah Hassan this week out of Tamsha house 😡😡😡🖕🖕,0,0,2026-09-15T16:53:01Z,2026-09-15T16:53:01Z
ih1zwUpVd7k,UgwkLM00ZbLg-wt-lTB4AaABAg,,TOP_LEVEL,@MianAwaisKanju,UC212h7AWG1YjCqJPjKu8Kxw,insha'Allah Hassan this week out of Tamsha house 😡😡😡🖕🖕,0,0,2026-09-15T16:52:55Z,2026-09-15T16:52:55Z
ih1zwUpVd7k,Ugzg48EA2lwJtFZWP_R4AaABAg,,TOP_LEVEL,@MianAwaisKanju,UC212h7AWG1YjCqJPjKu8Kxw,insha'Allah Hassan this week out of Tamsha house 😡😡😡🖕🖕,0,0,2026-09-15T16:52:50Z,2026-09-15T16:52:50Z
ih1zwUpVd7k,UgwWB9wwKkrJIEO3N5p4AaABAg,,TOP_LEVEL,@MianAwaisKanju,UC212h7AWG1YjCqJPjKu8Kxw,insha'Allah Hassan this week out of Tamsha house 😡😡😡🖕🖕,0,0,2026-09-15T16:52:45Z,2026-09-15T16:52:45Z
ih1zwUpVd7k,UgxqItvXi-ru680l3GZ4AaABAg,,TOP_LEVEL,@MianAwaisKanju,UC212h7AWG1YjCqJPjKu8Kxw,insha'Allah Hassan this week out of Tamsha house 😡😡😡🖕🖕,0,0,2026-09-15T16:52:39Z,2026-09-15T16:52:39Z
ih1zwUpVd7k,UgxQwqdspkiszTy6zCt4AaABAg,,TOP_LEVEL,@MianAwaisKanju,UC212h7AWG1YjCqJPjKu8Kxw,insha'Allah Hassan this week out of Tamsha house 😡😡😡🖕🖕,0,0,2026-09-15T16:52:35Z,2026-09-15T16:52:35Z
ih1zwUpVd7k,Ugwp_bwnBBXTtTMhhnd4AaABAg,,TOP_LEVEL,@MuhammadAli-fo7ro,UCT61_ojBoTsl4RQ-gneHLUA,Babric should be eliminated he is the worst,0,0,2026-09-15T16:52:15Z,2026-09-15T16:52:15Z
ih1zwUpVd7k,Ugw6Cpu9fjNU1XlZ7Gh4AaABAg,,TOP_LEVEL,@MasterZaheer-j6u,UCZ2cCq1wknbugMJho_lmVGQ,Zaib looking very nice,0,0,2026-09-15T16:51:57Z,2026-09-15T16:51:57Z
ih1zwUpVd7k,UgzNTI9ELlTcgBS_HjJ4AaABAg,,TOP_LEVEL,@wajeehasaleem6843,UCylkVdGqYuKt4oduiUSQR9w,Sab say ghataya larki rabia faisal hai jo har dafa harnay pa ronay lag jati hai aur pata nai samaya is ki mintay kiyo kar rahi hai .....bhar ma jai rabia,0,0,2026-09-15T16:51:55Z,2026-09-15T16:51:55Z
ih1zwUpVd7k,Ugwo0q7x4pP1YM9UiOB4AaABAg,,TOP_LEVEL,@itx.jasmine-u5h,UCNLfXOcTpJtnRkZk7NqT2pA,1:17:31 Everyone is gossiping about Esra 😂😂 just why phly sehrish phir samiya usy to koi khabar e ni inky plans ki kbi ma ny esra ko asy planning krty ni dekha 😂,1,0,2026-09-15T16:51:19Z,2026-09-15T16:51:19Z
ih1zwUpVd7k,Ugw9Vc4glKxRpO_hm-94AaABAg,,TOP_LEVEL,@ruhifatimah7693,UCqPlY-_C6y0Pz7EsingSyVw,Dr zee picking on Yasir was wrong on so many levels. Dr zee needs to get off his high horse,2,0,2026-09-15T16:51:15Z,2026-09-15T16:51:15Z
ih1zwUpVd7k,Ugzw2CSTgRNAKaByh694AaABAg,,TOP_LEVEL,@mahmoodaslam5607,UCzCp1oVX_OVCaVEzxJT2y5A,Zaib and Rabia pretend to be dignified persons k hamen Kuch na bole koi hm dosron ko Kuch b bolte rahen,0,0,2026-09-15T16:51:01Z,2026-09-15T16:51:01Z
ih1zwUpVd7k,UgyAK5ZbnvLP5A5Ul9t4AaABAg,,TOP_LEVEL,@RasmaUsman,UCdVGEIY7s3zw-5vxyDdbCBg,Rabya ki overacting smjh se bahir he,0,0,2026-09-15T16:50:33Z,2026-09-15T16:50:33Z
ih1zwUpVd7k,UgzPUsZDavJ3R8qwN8x4AaABAg,,TOP_LEVEL,@armaankhan_-fl9py,UCepNo3vJ1eLiCsCq_yA-LgA,Babrik shah the winner 🏆,0,0,2026-09-15T16:50:28Z,2026-09-15T16:50:28Z
ih1zwUpVd7k,Ugzqj4FgaQZisdnWfsN4AaABAg,,TOP_LEVEL,@m.noumanatif7695,UCXp4PRVFCZUT_yUB9aIJywA,Fazool Sehrish aur Laila ko nikalo.,0,0,2026-09-15T16:48:57Z,2026-09-15T16:48:57Z
ih1zwUpVd7k,UgwyzS_zeQEDL009yhJ4AaABAg,,TOP_LEVEL,@Aeliaali-f3f,UCFTyMjvQxu9lFWW5kox-EHA,samiya ki koi self respect hai b k nahi? rabia literally us k sath itna bura behave karti hai or samiya ko samajh hi nahi aati kahan izzat hai kahan nai? samiya usko save kr rahi hai or wo samiya k sath hi bura behave karti rahi.,0,0,2026-09-15T16:48:48Z,2026-09-15T16:48:48Z
ih1zwUpVd7k,Ugx8sf6OBrF8ViAtY1l4AaABAg,,TOP_LEVEL,@HareemMaqsood-t4y,UCkt9z2tsBKMk45XUxhTBv8g,Good Rabia unsafe,0,0,2026-09-15T16:48:10Z,2026-09-15T16:48:10Z
ih1zwUpVd7k,UgwQ9_sVs31Hk-Ijybd4AaABAg,,TOP_LEVEL,@m.noumanatif7695,UCXp4PRVFCZUT_yUB9aIJywA,Guyz vote Yasir Alam. He is really under rated in this show. Tamasha team Yasir ko screen time q nhi dete ap.. Why so biased attitude toward Yasir Alam. Support for Yasir Alam.,2,0,2026-09-15T16:47:41Z,2026-09-15T16:47:41Z
ih1zwUpVd7k,UgwoW2sxriDZDHtsdFh4AaABAg,,TOP_LEVEL,@ShaheenaAslam-x4p,UCOImk5HauYmzNW6kLTrzRdw,Ye khamosh reh k Jo ghunne log hote hain na mun pe graceful rehte hain like zaib and Rabia they both are snake,0,0,2026-09-15T16:46:32Z,2026-09-15T16:46:32Z
ih1zwUpVd7k,UgyG41ZCv910c4OZoTd4AaABAg,,TOP_LEVEL,@SIYANAYBACHAYOFFICIAL,UCtWqbw3b0F_hy7n9UwS6yPg,Jese s3 me arsalan ki shakal pr qudrati lanat pari thi S5 me fasih ke mun pr pari gai,1,0,2026-09-15T16:46:25Z,2026-09-15T16:46:25Z
ih1zwUpVd7k,UgzIhA88605dWI8m53x4AaABAg,,TOP_LEVEL,@foody_moody895,UCyv9pJgE2IY840oNPPy2pwg,Rabiya overactor.....,0,0,2026-09-15T16:46:17Z,2026-09-15T16:46:17Z
ih1zwUpVd7k,UgyQCrfqqrqd9VMGabN4AaABAg,,TOP_LEVEL,@ZainabNadeem-v5i9y,UCDOmlMDEZNFMK6DH0wtJ-kQ,i like how isra ignore yasir,0,0,2026-09-15T16:46:04Z,2026-09-15T16:46:04Z
ih1zwUpVd7k,UgzCABFLk7rQWBIiWXx4AaABAg,,TOP_LEVEL,@HareemMaqsood-t4y,UCkt9z2tsBKMk45XUxhTBv8g,Rabia khare ka ghar 😂😂,0,0,2026-09-15T16:44:45Z,2026-09-15T16:44:45Z
ih1zwUpVd7k,UgzHdQ4ZZDC8IKnuCcR4AaABAg,,TOP_LEVEL,@Haniyaali_12y,UCLsm4gukAdRXbrCVMcJ4fRg,Sehrish ki game play 0 hn,0,0,2026-09-15T16:44:23Z,2026-09-15T16:44:23Z
ih1zwUpVd7k,UgwxkJDWyCSVN2utac14AaABAg,,TOP_LEVEL,@Sehr.abbasi,UCCdETs4QQc7xKoL3T6fXEow,Rabia kry theek. Koi or kry bura.,0,0,2026-09-15T16:44:09Z,2026-09-15T16:44:09Z
ih1zwUpVd7k,Ugyymebd0lUpKZaXQdd4AaABAg,,TOP_LEVEL,@urwaislam5078,UC0Y7enWrk7PEWc6Z5QwcApg,Rabia is so whiny,0,0,2026-09-15T16:43:57Z,2026-09-15T16:43:57Z
ih1zwUpVd7k,UgyzzcZw7DzSKHs7AYN4AaABAg,,TOP_LEVEL,@ZainabNadeem-v5i9y,UCDOmlMDEZNFMK6DH0wtJ-kQ,rabia is so selfish beccause how she treat the samiya is ka matlab ya ha ka jo jo rabia ko safe kare ga rabia sirf us ki frieend bane ge . i like rabia before this episode but not now,0,0,2026-09-15T16:43:34Z,2026-09-15T16:43:34Z
ih1zwUpVd7k,UgzYWGISGnTZBi3H1ml4AaABAg,,TOP_LEVEL,@HareemMaqsood-t4y,UCkt9z2tsBKMk45XUxhTBv8g,Everyone was baais for babrik,0,0,2026-09-15T16:43:28Z,2026-09-15T16:43:28Z
ih1zwUpVd7k,UgxktM9smOrAo5hJPeV4AaABAg,,TOP_LEVEL,@advnousheensulehri6105,UCzQiAWiTddzDqjAkaNJpYvg,I want Hassan to be the winner.. 🏆,0,0,2026-09-15T16:43:09Z,2026-09-15T16:43:09Z
ih1zwUpVd7k,UgwLrFaXl1nP2gYbuqB4AaABAg,,TOP_LEVEL,@TahiraHameed-u7b,UCjTH6VqAcksXB6I10278EBg,Pata Nahi samiya kb Jaye gi mujy ye fasadan Nahi pasand,0,0,2026-09-15T16:42:49Z,2026-09-15T16:42:49Z
ih1zwUpVd7k,UgzFKGqlqqycRH5cXBB4AaABAg,,TOP_LEVEL,@FarooqAnsari-f4u,UChv8HpGLww70ePdd0aLA1Lg,aapsay poocha kisnay who re you tosay,0,0,2026-09-15T16:42:29Z,2026-09-15T16:42:29Z
ih1zwUpVd7k,UgzWxSfTZ1WijyG8EwZ4AaABAg,,TOP_LEVEL,@gazainbaloch7399,UCm0AW-165G7UQRxqxZ-V7Og,Rabia ko is Tara k kapra ni pehna cheya us k husbnd k Dil pr Kai guzar Raha hyyy😂😂😂,0,0,2026-09-15T16:42:07Z,2026-09-15T16:42:07Z
ih1zwUpVd7k,Ugx0vuWh7PO_dHrqNEd4AaABAg,,TOP_LEVEL,@SIYANAYBACHAYOFFICIAL,UCtWqbw3b0F_hy7n9UwS6yPg,1:10:01 fasih khusra hi lag ra hai 😂😂😂 shokha kahin ka kanjar bechari Rabia ko out kr diya inshallah aglay haftay ye aur Hassan jayen gay,0,0,2026-09-15T16:41:57Z,2026-09-15T16:41:57Z
ih1zwUpVd7k,Ugxzj5RGEC17sYdz-xN4AaABAg,,TOP_LEVEL,@HaiderAli-d6e7c,UCwUJX2as4VMaY_OAbNIjU0w,Vote esra for winner 🏆 insha Allah,0,0,2026-09-15T16:41:25Z,2026-09-15T16:41:25Z
ih1zwUpVd7k,UgwYYB0rr8YSkjPR1qt4AaABAg,,TOP_LEVEL,@faisalwaheed9337,UCAofYiXCIedQ8aXFVDYnx1w,Babbrik Shah will win IA.,0,0,2026-09-15T16:41:15Z,2026-09-15T16:41:15Z
ih1zwUpVd7k,UgxRBjiUWGHgrqGMPeR4AaABAg,,TOP_LEVEL,@Rijaa-h2p5g,UCu0b0mSHgPyDaR0F84A62Yw,Samiya cheap phle sb k sath chugli krk ek insan ki phr usi k samne achi bnne pohnch jati,0,0,2026-09-15T16:41:08Z,2026-09-15T16:41:08Z
ih1zwUpVd7k,UgzwTZKGckO83bP-iCt4AaABAg,,TOP_LEVEL,@faisalwaheed9337,UCAofYiXCIedQ8aXFVDYnx1w,Babbrik Shah Rocking,0,0,2026-09-15T16:40:59Z,2026-09-15T16:40:59Z
ih1zwUpVd7k,Ugx6vCOF9c_RNh5G6bR4AaABAg,,TOP_LEVEL,@faisalwaheed9337,UCAofYiXCIedQ8aXFVDYnx1w,Babbrik Shah is Great.,0,0,2026-09-15T16:40:39Z,2026-09-15T16:40:39Z
ih1zwUpVd7k,UgyCzHrNZ4MCS8ZMVJl4AaABAg,,TOP_LEVEL,@SyedaNaqvi-j8d,UC4MK3AoMEjJq779Y_TGOfgg,I watched 4 times Hassan and fassih laughing scene..This was so funny..😂,3,0,2026-09-15T16:40:38Z,2026-09-15T16:40:38Z
ih1zwUpVd7k,UgxGoO8R_WMsZsb2g4J4AaABAg,,TOP_LEVEL,@zaid_shahid_7,UCfWrM50KWtEMoJ2W2vH95Xw,Who loves Yasir like my comment ❤🎉,1,0,2026-09-15T16:40:15Z,2026-09-15T16:40:15Z
ih1zwUpVd7k,UgykSxaYL4S3wNWAdv94AaABAg,,TOP_LEVEL,@malaikakhan7997,UCUogsXkjRXeodhi1VlrieRg,Rabia is nawaz sharif of tamasha,0,0,2026-09-15T16:40:13Z,2026-09-15T16:40:13Z
ih1zwUpVd7k,UgypGdjyosNb_APvaKJ4AaABAg,,TOP_LEVEL,@AnabiaFatima-p1o,UCZhuDvkKWVlQ5pmitX9WhGA,Zayb fans attendance heree❤,0,0,2026-09-15T16:39:53Z,2026-09-15T16:39:53Z
ih1zwUpVd7k,Ugzbe-PQGyu-Ps6kdP14AaABAg,,TOP_LEVEL,@itx.jasmine-u5h,UCNLfXOcTpJtnRkZk7NqT2pA,59:44  In sb main Real sportsmanship sirf Esra main hai jo game ko game ki tarah khailti bd main rona ni sheru kr deti Rabiya ka behaviour ajeeb hain,4,0,2026-09-15T16:39:36Z,2026-09-15T16:39:36Z
ih1zwUpVd7k,UgyMiiHqzvEfysjr4754AaABAg,,TOP_LEVEL,@AmaraAbbas-e6n,UCBe4g5FY1AlNY8nwLe2zEvg,Pagal rabia yr,0,0,2026-09-15T16:39:29Z,2026-09-15T16:39:29Z
ih1zwUpVd7k,Ugz9nPy6g5wb_a-_IJx4AaABAg,,TOP_LEVEL,@Sehr.abbasi,UCCdETs4QQc7xKoL3T6fXEow,Rabia ko losing sy problem hai. For sure,0,0,2026-09-15T16:39:20Z,2026-09-15T16:39:20Z
ih1zwUpVd7k,UgwrsYPFDFv1OSrGmMZ4AaABAg,,TOP_LEVEL,@shakeelasaeed5358,UCa2OTrPtL9SAl5-QmihQSeA,"Is ko husband ne kaha k larai kro take nazar awo,,",0,0,2026-09-15T16:38:54Z,2026-09-15T16:38:54Z
ih1zwUpVd7k,UgyOG0PADJ3hFiwWO2F4AaABAg,,TOP_LEVEL,@SabaWasee-y9y,UCD8oaYjl9CGh8BqzD0ERtkA,Rabia chalako apa,0,0,2026-09-15T16:38:53Z,2026-09-15T16:38:53Z
ih1zwUpVd7k,UgzDE6ykknX4KX7eD8h4AaABAg,,TOP_LEVEL,@GulalaiKhan-j9g,UCf8F0lQrFxpgJFk8drbu9rQ,Uncut YouTube py da dy please 🙏,0,0,2026-09-15T16:38:06Z,2026-09-15T16:38:06Z
ih1zwUpVd7k,UgwRJ79mZZsAy222os94AaABAg,,TOP_LEVEL,@khxxns.10,UC4w3dzxe2mCXirr5WaZH42w,1:32:06 Fasih Funnny,1,0,2026-09-15T16:37:43Z,2026-09-15T16:38:03Z
ih1zwUpVd7k,UgyePRuF5Tmrb9WrMkN4AaABAg,,TOP_LEVEL,@user-sp1vh6ox6m,UCJFDR2zJXVc1wIn7W6vpkJg,Esra Pagal baat kisi aur ki horahi ti to free me larai start ki aur sufee par bait gai,0,0,2026-09-15T16:37:41Z,2026-09-15T16:37:41Z
ih1zwUpVd7k,UgylWS2uS2z-e0fbvHZ4AaABAg,,TOP_LEVEL,@naturallife2,UCtIlDfbnoHF4b5LDc-JsZeA,Esra kea chz h ya lrhte rhte h ya zayb se chkr chlate h😂,0,0,2026-09-15T16:37:33Z,2026-09-15T16:37:33Z
ih1zwUpVd7k,UgxoDOWH6d7xfvKe7ll4AaABAg,,TOP_LEVEL,@Meensafdar2401,UCFN4O1wJlKNbpzCiIDWSTRw,"Rabia😂😂😂 
 sympathy",0,0,2026-09-15T16:37:04Z,2026-09-15T16:37:04Z
ih1zwUpVd7k,UgxsxKMaYf2EIB733fx4AaABAg,,TOP_LEVEL,@Sehr.abbasi,UCCdETs4QQc7xKoL3T6fXEow,Rabia.... toxic,0,0,2026-09-15T16:37:02Z,2026-09-15T16:37:02Z
ih1zwUpVd7k,UgyWQzd4Q7JJm5CDbhh4AaABAg,,TOP_LEVEL,@AnabiaFatima-p1o,UCZhuDvkKWVlQ5pmitX9WhGA,Zaybb❤,0,0,2026-09-15T16:36:50Z,2026-09-15T16:36:50Z
ih1zwUpVd7k,UgxdzM9-ZB90dJG3A7l4AaABAg,,TOP_LEVEL,@UmarHyyat-x8y,UCFoIFQhEtSdlW2zwBDK9F6A,Esra or zaby ko sub underestimate kar rahy ha,0,0,2026-09-15T16:36:24Z,2026-09-15T16:36:24Z
ih1zwUpVd7k,Ugxf_rP2GovrXHwe-Hl4AaABAg,,TOP_LEVEL,@SherryBhai-p9z,UCZE20Y4esX-3K2lU6QjbABg,Yeh zayb aur esra nibba nibbi kyun bne hue hai dono ak hi plate se kha rhe hote hain,0,0,2026-09-15T16:36:09Z,2026-09-15T16:36:09Z
ih1zwUpVd7k,Ugw2SXjhGNooSkURVWh4AaABAg,,TOP_LEVEL,@MindMatterz482,UCD_iFJ3p47AMgtaMDZJQZ4A,Justice for Rabiya 😢,0,0,2026-09-15T16:34:45Z,2026-09-15T16:34:45Z
ih1zwUpVd7k,UgySc-QXm8wCGibJouZ4AaABAg,,TOP_LEVEL,@ShaheenaAslam-x4p,UCOImk5HauYmzNW6kLTrzRdw,I think awam badhaha should realize k real snake is Rabia,1,0,2026-09-15T16:34:19Z,2026-09-15T16:34:19Z
ih1zwUpVd7k,UgwzVr1pu-NjE_dAREV4AaABAg,,TOP_LEVEL,@sisterlogyof3,UCjEXTWYZBgpNd_LcmirRUVA,Who agree after seeing followers fasih over confident hogya usko samiya or rabiya Yasir weak contestants LG rhy,0,0,2026-09-15T16:34:11Z,2026-09-15T16:34:11Z
ih1zwUpVd7k,UgwtnsCKAXtSBX_Sdm54AaABAg,,TOP_LEVEL,@theultimatevibes505,UCudfoJHXqSOkkT8NxcyjbcA,"Ufff Sehrish Fazool KO 1 week or bardasht krna prega, is SE behter to Maysam or Ramsha thi😢",0,0,2026-09-15T16:34:07Z,2026-09-15T16:34:07Z
ih1zwUpVd7k,UgwDDeR16wdvvGhR-MJ4AaABAg,,TOP_LEVEL,@lum-j4q,UC-mVA8GcFqDtZlw50oGaW6g,Strong members ... zee.babrak..rabia .samia ..isra,0,0,2026-09-15T16:33:53Z,2026-09-15T16:33:53Z
ih1zwUpVd7k,UgyMrXzhzEJNgeHjwpJ4AaABAg,,TOP_LEVEL,@YUDreamer,UCgjrNYw3vbJ64-sq_j2u_0g,"RABIA's not getting out of his husband baby sitting her phase . Cause she wants everyone to safe her , annyways she is cute .",0,0,2026-09-15T16:33:53Z,2026-09-15T16:33:53Z
ih1zwUpVd7k,Ugy50i0B3hJP5ZHB58B4AaABAg,,TOP_LEVEL,@pvpetvlogs5298,UCCwjBh-pQmaeH6oItSXe-mA,1:11:30 aur YAI baat babrik ko pehly hi samaj a Gai thi ky is gahr Mai koi APNA nhy hai isi liye tu bank wali game Mai wo apny liye khel rha tah pr pta nhy us time Tum logo ko kyu aag lag Gai sb ko ky babrik selfish hai idher baby selfish hi hona hai Jo log us Bina pr babrik Ko hate dy rhy thy dkeh lo aj wala game,0,0,2026-09-15T16:33:03Z,2026-09-15T16:33:03Z
ih1zwUpVd7k,Ugx1dSL0mnq6K0hV96N4AaABAg,,TOP_LEVEL,@humamujtaba77,UCzsy_9LZVhHhABb-GaQ_WYw,"O bhai game hai 
Why r u fighting",0,0,2026-09-15T16:33:03Z,2026-09-15T16:33:03Z
ih1zwUpVd7k,UgzLPIHTpZTNw3eIsLx4AaABAg,,TOP_LEVEL,@YUDreamer,UCgjrNYw3vbJ64-sq_j2u_0g,"Beside everything , SAMIYA saying everyone in the garden "" RABIA IS CHALAK "" then saying RABIA "" You clapped for me first , i know you wanted to see me win "" . Man!! how double face she is",0,0,2026-09-15T16:32:41Z,2026-09-15T16:32:41Z
ih1zwUpVd7k,Ugy9yROANdEccuGQc8l4AaABAg,,TOP_LEVEL,@TahamaSafdar,UCih793xMV4VDFuGRGRl7bgA,Hahah Laila g kawa bana Kay wazir Kay samny lay gai light off hone k bad😂😂😂,0,0,2026-09-15T16:31:58Z,2026-09-15T16:31:58Z
ih1zwUpVd7k,UgzTS5njFRFvlZZe57p4AaABAg,,TOP_LEVEL,@ShaheenaAslam-x4p,UCOImk5HauYmzNW6kLTrzRdw,Rabia is a narcissist,0,0,2026-09-15T16:31:55Z,2026-09-15T16:31:55Z
ih1zwUpVd7k,Ugxo0MM6v2jBUp6egKt4AaABAg,,TOP_LEVEL,@MaryamKhan-vu1lj,UCrIdgovXtVgXZF7mvd-epZQ,Rabia is so immature,0,0,2026-09-15T16:31:19Z,2026-09-15T16:31:19Z
ih1zwUpVd7k,UgxJEv_FkfuKwNWVIWJ4AaABAg,,TOP_LEVEL,@ShaheenaAslam-x4p,UCOImk5HauYmzNW6kLTrzRdw,Rabia narcissist is a loser,0,0,2026-09-15T16:31:04Z,2026-09-15T16:31:04Z
ih1zwUpVd7k,UgzfUzZfbTsblCiS4Cp4AaABAg,,TOP_LEVEL,@mominazainab3602,UC-PoPkAT1TETRhOJPrUNFCA,Rabia is so overreacting… jo kam wo khud krti hy Ab kisi aur ny kia tu isy msla ho rha hy …Babrik was so honest with her Us k against b sb ko manipulate kr rhi hy,0,0,2026-09-15T16:30:49Z,2026-09-15T16:30:49Z
ih1zwUpVd7k,Ugxs4vN_3TQ3GYKAgel4AaABAg,,TOP_LEVEL,@AfiraUbaidAfiraUbaid,UCVWpuvmK1tYo7JLtj4aHgCQ,Rabia chahti ha k sub aram se harr task me use jeetwae koi us k bal ko hit ni kary ga to game kase kelngy log ajib awrat 🥴🥴🥴😒 wo chahti ha k sub mil kar torfe lekr us k hato me de dain,0,0,2026-09-15T16:30:41Z,2026-09-15T16:32:44Z
ih1zwUpVd7k,UgxCTAbluHoENfqWWjl4AaABAg,,TOP_LEVEL,@adnankhan8050,UCJ1Su89zBI3UhT4JJR-NXCA,Babrik k sab khilaf hai meherbani Kar k babrik  ko support karo jo jis Tarah khelta hai it's part of game lekin sab real ma khilaf hai babrik ke 💯,0,0,2026-09-15T16:30:31Z,2026-09-15T16:30:31Z
ih1zwUpVd7k,UgxMMYwhSw3iYfpgCvp4AaABAg,,TOP_LEVEL,@ShaheenaAslam-x4p,UCOImk5HauYmzNW6kLTrzRdw,Yes Rabia u r very selfish and narcissist loser,0,0,2026-09-15T16:30:05Z,2026-09-15T16:30:05Z
ih1zwUpVd7k,UgxiTJ6ZCUX8bDH5HxN4AaABAg,,TOP_LEVEL,@heyitsmebbj,UCYqNMrHCMqCxo3dWbZLRF2w,Why do i feel like k agr koi or game khrab kry tu badshah gussa huty haty hai or ab babrik nai kia tu sir hans rhy hao😢,3,1,2026-09-15T16:29:48Z,2026-09-15T16:29:48Z
ih1zwUpVd7k,UgxiTJ6ZCUX8bDH5HxN4AaABAg.Aame-tYaVSEAamjECTxY3c,UgxiTJ6ZCUX8bDH5HxN4AaABAg,REPLY,@Alliswell-yg4dq,UCW_dSnOkxakUJAk_XSLqDvw,Badshah ka pura support hai babrik k sath😅,1,0,2026-09-15T17:15:27Z,2026-09-15T17:15:27Z
ih1zwUpVd7k,UgzbG7tDmFn3JZe00e94AaABAg,,TOP_LEVEL,@IrajMughal-i5q,UC26d2nb7rymeAVYPOBDMzzw,Rabia rooto😅😅😅 ha bht😂😂😂😂😂,0,0,2026-09-15T16:29:40Z,2026-09-15T16:29:40Z
ih1zwUpVd7k,UgxwP8QIvhqKN2Rqd7d4AaABAg,,TOP_LEVEL,@MubashraEjaz,UCnon9Cp8FlMPrYHrMnOHK7A,after every game rabia be like mujhy kiyu nikala ! i mean aik traf she is saying ky mujhy haar sy koi problem ni then why she is shouting and crying dude???,0,0,2026-09-15T16:29:34Z,2026-09-15T16:29:34Z
ih1zwUpVd7k,UgxxUECgRNX6HNt0Tmp4AaABAg,,TOP_LEVEL,@njbgtesxvn,UCDwzkVywk8YhGfa2TOW7j3g,Badshah ne zee ko kuch kaha q ni jo us ne Yasir k sath itni bakwas ki thi.,0,0,2026-09-15T16:29:01Z,2026-09-15T16:29:01Z
ih1zwUpVd7k,Ugz61mg5haHWHrLQmwB4AaABAg,,TOP_LEVEL,@ShaheenaAslam-x4p,UCOImk5HauYmzNW6kLTrzRdw,Rabia u will be eliminate soon inshallah,0,0,2026-09-15T16:28:52Z,2026-09-15T16:28:52Z
ih1zwUpVd7k,Ugxqn7qCuij1KsvxrE54AaABAg,,TOP_LEVEL,@pvpetvlogs5298,UCCwjBh-pQmaeH6oItSXe-mA,59:43 Yasir ko apna dukh parha howa hai aby Bhai Tum thy Jo Pura time babrik ky peachy parhy rhy ho game ko game ki Tarah kiya karo,0,0,2026-09-15T16:28:49Z,2026-09-15T16:28:49Z
ih1zwUpVd7k,UgzLl_8C4weYJgS6RZV4AaABAg,,TOP_LEVEL,@mariumfaisal8123,UC589-wSlDIYfITbEO5mA_Pg,I hate rabia,0,0,2026-09-15T16:28:30Z,2026-09-15T16:28:30Z
ih1zwUpVd7k,UgzjPmn-vfPQ-Ci28Fp4AaABAg,,TOP_LEVEL,@faridanasir1656,UCJWl0uLSiF4SWFhXQbDHi-A,Lylla kya zee ki wife hy jo hukm chla rahi hay k meyri bat sno r meyra hukm mano pagl essay tu bs balon se khylna chahy,0,0,2026-09-15T16:28:10Z,2026-09-15T16:28:10Z
