video_id,comment_id,parent_comment_id,comment_type,comment_text,comment_like_count,published_at,cleaned_comment,sentiment,sentiment_score
ih1zwUpVd7k,UgzxFzC-ewQbJfFMcDB4AaABAg,,TOP_LEVEL,over rabiaaa.. samiya itny achy sy bt kr rhi ps bethi.. or rabia bdtmeezzzzzzzz,1,2026-09-15T07:49:16Z,over rabiaaa.. samiya itny achy sy bt kr rhi ps bethi.. or rabia bdtmeezzzzzzzz,,
ih1zwUpVd7k,UgxvH8KHaZJ6BfPKn454AaABAg,,TOP_LEVEL,19:33 Hassan seriously??? You planned with Rabia that you will eliminate Fasih first and now you are saying you felt betrayed by Faish??,8,2026-09-15T07:48:44Z,19:33 Hassan seriously??? You planned with Rabia that you will eliminate Fasih first and now you are saying you felt betrayed by Faish??,,
ih1zwUpVd7k,UgylzMvtXKG6s9e0AQp4AaABAg,,TOP_LEVEL,Fasih ❤,0,2026-09-15T07:48:44Z,Fasih ❤,,
ih1zwUpVd7k,UgzHN8Rc0vOiIHtkNc54AaABAg,,TOP_LEVEL,Rubbish Zaib... Aisa lagta hy Zaib ko Babrik k khilaf batain krny k liye rukha gaya hy bus... Or aisay hi zaberdasti bachaya ja ruha hy Zaib ko...,0,2026-09-15T07:48:36Z,Rubbish Zaib... Aisa lagta hy Zaib ko Babrik k khilaf batain krny k liye rukha gaya hy bus... Or aisay hi zaberdasti bachaya ja ruha hy Zaib ko...,,
ih1zwUpVd7k,UgxZU19EtjllFHI-fHp4AaABAg,,TOP_LEVEL,Fasih and laila jee friendship is so cute,65,2026-09-15T07:48:36Z,Fasih and laila jee friendship is so cute,,
ih1zwUpVd7k,UgxZU19EtjllFHI-fHp4AaABAg.AaliMWqzwetAalqDyA2eHU,UgxZU19EtjllFHI-fHp4AaABAg,REPLY,"What kind of friendship when Fasih and his group was planning to keep Laila unsafe and saying Laila ko unsafe rkhna tha is Liye ticket waly task mein Hassan aur Laila k box mein tickets 
So that's not friendship that's cunningness and using someone for footage",0,2026-09-15T08:57:20Z,What kind of friendship when Fasih and his group was planning to keep Laila unsafe and saying Laila ko unsafe rkhna tha is Liye ticket waly task mein Hassan aur Laila k box mein tickets So that's not friendship that's cunningness and using someone for footage,,
ih1zwUpVd7k,UgxZU19EtjllFHI-fHp4AaABAg.AaliMWqzwetAalvg7hheM_,UgxZU19EtjllFHI-fHp4AaABAg,REPLY,Live feed update laila jee nai dhoka dai dia💀,0,2026-09-15T09:45:01Z,Live feed update laila jee nai dhoka dai dia💀,,
ih1zwUpVd7k,UgyyG2WdVKxCnBt8a7V4AaABAg,,TOP_LEVEL,badshah salamat khuda k leay week me 1 bar aya kro,0,2026-09-15T07:48:13Z,badshah salamat khuda k leay week me 1 bar aya kro,,
ih1zwUpVd7k,UgymHKz6-12egubb1wR4AaABAg,,TOP_LEVEL,"Samiya is such a snitch, secretly hating on rabiya but uske samne achi banti hai
And rabiya is a cry baby, dimagh khrb krdia hai ""target kyun karrahe ho mere peeche kyun pare ho"" keh keh ke",8,2026-09-15T07:47:24Z,"Samiya is such a snitch, secretly hating on rabiya but uske samne achi banti hai And rabiya is a cry baby, dimagh khrb krdia hai ""target kyun karrahe ho mere peeche kyun pare ho"" keh keh ke",,
ih1zwUpVd7k,UgymHKz6-12egubb1wR4AaABAg.AaliDhqbKXAAalm-hrtBpK,UgymHKz6-12egubb1wR4AaABAg,REPLY,Same aese hi yasir k sath karti mohnh pr acha banti  siraf dost bna k peeche parti ye bura bnati,1,2026-09-15T08:20:26Z,Same aese hi yasir k sath karti mohnh pr acha banti siraf dost bna k peeche parti ye bura bnati,,
ih1zwUpVd7k,Ugwcw1RdGXUr5NW7nTh4AaABAg,,TOP_LEVEL,Badshah ny beech beech mein bezti b ki hai bbrik ki cheating expose b kr li or yeh dheeth ho  k hass raha hai,2,2026-09-15T07:47:21Z,Badshah ny beech beech mein bezti b ki hai bbrik ki cheating expose b kr li or yeh dheeth ho k hass raha hai,,
ih1zwUpVd7k,Ugwcw1RdGXUr5NW7nTh4AaABAg.AaliDMHxdAxAam5GaTl9wk,Ugwcw1RdGXUr5NW7nTh4AaABAg,REPLY,Wo babrik ne khd hi sab ko bta dya tha k usne phare hain,0,2026-09-15T11:17:30Z,Wo babrik ne khd hi sab ko bta dya tha k usne phare hain,,
ih1zwUpVd7k,UgxhNYATCHP0IGF1iJp4AaABAg,,TOP_LEVEL,Kiya bakwas hai koi is ko msg dey k yeh koi baat ni tamasha karne ki Badasha salamat ne jab kaha k koi dost ni hai phir yeh bewakofana harkat kiyu kar rahi hai itana acha play karne k bad,0,2026-09-15T07:46:40Z,Kiya bakwas hai koi is ko msg dey k yeh koi baat ni tamasha karne ki Badasha salamat ne jab kaha k koi dost ni hai phir yeh bewakofana harkat kiyu kar rahi hai itana acha play karne k bad,,
ih1zwUpVd7k,UgyTmpC7oiCh3XUQb2B4AaABAg,,TOP_LEVEL,Yasir is much rondhu he cries in every game,2,2026-09-15T07:46:37Z,Yasir is much rondhu he cries in every game,,
ih1zwUpVd7k,UgyW5RcPWwpIp-kJRE14AaABAg,,TOP_LEVEL,They are all anti babrik😢,7,2026-09-15T07:46:11Z,They are all anti babrik😢,,
ih1zwUpVd7k,UgyW5RcPWwpIp-kJRE14AaABAg.Aali4paVYNOAalyQr32MGQ,UgyW5RcPWwpIp-kJRE14AaABAg,REPLY,He deserves it,0,2026-09-15T10:09:00Z,He deserves it,,
ih1zwUpVd7k,UgzQgwzwFg603cQ-z4V4AaABAg,,TOP_LEVEL,"last tickets walay game ma last seconds main fasih betrayed his friends but ask samiya to go and post 4 letters jo episode m b dikhaya gya bad ma samiya took all blame on her by fasih concern k us ki dostii khrabb na ho ab he is one jo sb khud kal sb kr k clean sheet ly k samiya ko jhoota bol rha aj agr sehrish ko bacha rhy kal k guilt ma koi b itna acha nii sb khel end par sara blame samiya par dal detay agli live feed ma b dogla fasih apny doston k sth mil k samiya ko unsafe kry ga fasih bht selfish he never been loyal or nice with samiya jb k aj tk samiya n us k bary m kuch nii bola always care for him ye ehsan farmosh khud confession room m claim kr k samiya playing the best player ha  samiya atleast own, has audasity ye loser achai ka labada pehn jtni backbitting krty sehrish fasih hassan isra rabiya even zayb all jealos from samiya fasih or hassan jitny sagay sehrish k or jitni sehrish inn ki sagi sb jntay only loyal friends are yasir and samiya. zayb isra bht fake ho rha samiya vs all sb samiya ko unsafe wo bch jaye ge jaye ge to dumb sehrish...samiya is smart, funny and full packege of entertainment all wo sorry bolti ye us ka barakpan ha from day 1 she has been nice with everyone n loyal with herr frien at the sametime playing extraordinarily",0,2026-09-15T07:46:10Z,"last tickets walay game ma last seconds main fasih betrayed his friends but ask samiya to go and post 4 letters jo episode m b dikhaya gya bad ma samiya took all blame on her by fasih concern k us ki dostii khrabb na ho ab he is one jo sb khud kal sb kr k clean sheet ly k samiya ko jhoota bol rha aj agr sehrish ko bacha rhy kal k guilt ma koi b itna acha nii sb khel end par sara blame samiya par dal detay agli live feed ma b dogla fasih apny doston k sth mil k samiya ko unsafe kry ga fasih bht selfish he never been loyal or nice with samiya jb k aj tk samiya n us k bary m kuch nii bola always care for him ye ehsan farmosh khud confession room m claim kr k samiya playing the best player ha samiya atleast own, has audasity ye loser achai ka labada pehn jtni backbitting krty sehrish fasih hassan isra rabiya even zayb all jealos from samiya fasih or hassan jitny sagay sehrish k or jitni sehrish inn ki sagi sb jntay only loyal friends are yasir and samiya. zayb isra bht fake ho rha samiya vs all sb samiya ko unsafe wo bch jaye ge jaye ge to dumb sehrish...samiya is smart, funny and full packege of entertainment all wo sorry bolti ye us ka barakpan ha from day 1 she has been nice with everyone n loyal with herr frien at the sametime playing extraordinarily",,
ih1zwUpVd7k,Ugy-AsxEO6i-mpUyy6Z4AaABAg,,TOP_LEVEL,Yasir supporting you ❤,0,2026-09-15T07:46:05Z,Yasir supporting you ❤,,
ih1zwUpVd7k,UgzV1KnV5Ec6_epcsY14AaABAg,,TOP_LEVEL,"last tickets walay game ma last seconds main fasih betrayed his friends but ask samiya to go and post 4 letters jo episode m b dikhaya gya bad ma samiya took all blame on her by fasih concern k us ki dostii khrabb na ho ab he is one jo sb khud kal sb kr k clean sheet ly k samiya ko jhoota bol rha aj agr sehrish ko bacha rhy kal k guilt ma koi b itna acha nii sb khel end par sara blame samiya par dal detay agli live feed ma b dogla fasih apny doston k sth mil k samiya ko unsafe kry ga fasih bht selfish he never been loyal or nice with samiya jb k aj tk samiya n us k bary m kuch nii bola always care for him ye ehsan farmosh khud confession room m claim kr k samiya playing the best player ha  samiya atleast own, has audasity ye loser achai ka labada pehn jtni backbitting krty sehrish fasih hassan isra rabiya even zayb all jealos from samiya fasih or hassan jitny sagay sehrish k or jitni sehrish inn ki sagi sb jntay only loyal friends are yasir and samiya. zayb isra bht fake ho rha samiya vs all sb samiya ko unsafe wo bch jaye ge jaye ge to dumb sehrish...samiya is smart, funny and full packege of entertainment all wo sorry bolti ye us ka barakpan ha from day 1 she has been nice with everyone n loyal with herr frien at the sametime playing extraordinarily",0,2026-09-15T07:46:04Z,"last tickets walay game ma last seconds main fasih betrayed his friends but ask samiya to go and post 4 letters jo episode m b dikhaya gya bad ma samiya took all blame on her by fasih concern k us ki dostii khrabb na ho ab he is one jo sb khud kal sb kr k clean sheet ly k samiya ko jhoota bol rha aj agr sehrish ko bacha rhy kal k guilt ma koi b itna acha nii sb khel end par sara blame samiya par dal detay agli live feed ma b dogla fasih apny doston k sth mil k samiya ko unsafe kry ga fasih bht selfish he never been loyal or nice with samiya jb k aj tk samiya n us k bary m kuch nii bola always care for him ye ehsan farmosh khud confession room m claim kr k samiya playing the best player ha samiya atleast own, has audasity ye loser achai ka labada pehn jtni backbitting krty sehrish fasih hassan isra rabiya even zayb all jealos from samiya fasih or hassan jitny sagay sehrish k or jitni sehrish inn ki sagi sb jntay only loyal friends are yasir and samiya. zayb isra bht fake ho rha samiya vs all sb samiya ko unsafe wo bch jaye ge jaye ge to dumb sehrish...samiya is smart, funny and full packege of entertainment all wo sorry bolti ye us ka barakpan ha from day 1 she has been nice with everyone n loyal with herr frien at the sametime playing extraordinarily",,
ih1zwUpVd7k,UgzxyalzZNvkWhxLS7F4AaABAg,,TOP_LEVEL,"last tickets walay game ma last seconds main fasih betrayed his friends but ask samiya to go and post 4 letters jo episode m b dikhaya gya bad ma samiya took all blame on her by fasih concern k us ki dostii khrabb na ho ab he is one jo sb khud kal sb kr k clean sheet ly k samiya ko jhoota bol rha aj agr sehrish ko bacha rhy kal k guilt ma koi b itna acha nii sb khel end par sara blame samiya par dal detay agli live feed ma b dogla fasih apny doston k sth mil k samiya ko unsafe kry ga fasih bht selfish he never been loyal or nice with samiya jb k aj tk samiya n us k bary m kuch nii bola always care for him ye ehsan farmosh khud confession room m claim kr k samiya playing the best player ha  samiya atleast own, has audasity ye loser achai ka labada pehn jtni backbitting krty sehrish fasih hassan isra rabiya even zayb all jealos from samiya fasih or hassan jitny sagay sehrish k or jitni sehrish inn ki sagi sb jntay only loyal friends are yasir and samiya. zayb isra bht fake ho rha samiya vs all sb samiya ko unsafe wo bch jaye ge jaye ge to dumb sehrish...samiya is smart, funny and full packege of entertainment all wo sorry bolti ye us ka barakpan ha from day 1 she has been nice with everyone n loyal with herr frien at the sametime playing extraordinarily",3,2026-09-15T07:46:00Z,"last tickets walay game ma last seconds main fasih betrayed his friends but ask samiya to go and post 4 letters jo episode m b dikhaya gya bad ma samiya took all blame on her by fasih concern k us ki dostii khrabb na ho ab he is one jo sb khud kal sb kr k clean sheet ly k samiya ko jhoota bol rha aj agr sehrish ko bacha rhy kal k guilt ma koi b itna acha nii sb khel end par sara blame samiya par dal detay agli live feed ma b dogla fasih apny doston k sth mil k samiya ko unsafe kry ga fasih bht selfish he never been loyal or nice with samiya jb k aj tk samiya n us k bary m kuch nii bola always care for him ye ehsan farmosh khud confession room m claim kr k samiya playing the best player ha samiya atleast own, has audasity ye loser achai ka labada pehn jtni backbitting krty sehrish fasih hassan isra rabiya even zayb all jealos from samiya fasih or hassan jitny sagay sehrish k or jitni sehrish inn ki sagi sb jntay only loyal friends are yasir and samiya. zayb isra bht fake ho rha samiya vs all sb samiya ko unsafe wo bch jaye ge jaye ge to dumb sehrish...samiya is smart, funny and full packege of entertainment all wo sorry bolti ye us ka barakpan ha from day 1 she has been nice with everyone n loyal with herr frien at the sametime playing extraordinarily",,
ih1zwUpVd7k,Ugz-ZqcyUkqaSMri6z14AaABAg,,TOP_LEVEL,"rabia? loyal with my friends? 

ev1 is here to play their own game.

why cry all the time 

ye toh ""kaun banega achay dost"" wala competition nai ye tamasha game hai ajeeb.

ek toh same yahan sab itni senti hai, itni possessive😬

ye kya.
i used to like rabia alot 

n no bad words fr her but i dnt like her in this tamasha anymore.",1,2026-09-15T07:45:57Z,"rabia? loyal with my friends? ev1 is here to play their own game. why cry all the time ye toh ""kaun banega achay dost"" wala competition nai ye tamasha game hai ajeeb. ek toh same yahan sab itni senti hai, itni possessive😬 ye kya. i used to like rabia alot n no bad words fr her but i dnt like her in this tamasha anymore.",,
ih1zwUpVd7k,UgwYO7MW6MEO_HzOLJZ4AaABAg,,TOP_LEVEL,Lagta hai aaj badshah Salamat ne laila ko bahir se 200 ke glasses la kar diye hai 😂,1,2026-09-15T07:45:56Z,Lagta hai aaj badshah Salamat ne laila ko bahir se 200 ke glasses la kar diye hai 😂,,
ih1zwUpVd7k,UgwYO7MW6MEO_HzOLJZ4AaABAg.Aali2xuDcRLAaljn9Bj81X,UgwYO7MW6MEO_HzOLJZ4AaABAg,REPLY,😂,0,2026-09-15T08:01:07Z,😂,,
ih1zwUpVd7k,Ugxu8SgalZikkHC7YuN4AaABAg,,TOP_LEVEL,"last tickets walay game ma last seconds main fasih betrayed his friends but ask samiya to go and post 4 letters jo episode m b dikhaya gya bad ma samiya took all blame on her by fasih concern k us ki dostii khrabb na ho ab he is one jo sb khud kal sb kr k clean sheet ly k samiya ko jhoota bol rha aj agr sehrish ko bacha rhy kal k guilt ma koi b itna acha nii sb khel end par sara blame samiya par dal detay agli live feed ma b dogla fasih apny doston k sth mil k samiya ko unsafe kry ga fasih bht selfish he never been loyal or nice with samiya jb k aj tk samiya n us k bary m kuch nii bola always care for him ye ehsan farmosh khud confession room m claim kr k samiya playing the best player ha  samiya atleast own, has audasity ye loser achai ka labada pehn jtni backbitting krty sehrish fasih hassan isra rabiya even zayb all jealos from samiya fasih or hassan jitny sagay sehrish k or jitni sehrish inn ki sagi sb jntay only loyal friends are yasir and samiya. zayb isra bht fake ho rha samiya vs all sb samiya ko unsafe wo bch jaye ge jaye ge to dumb sehrish...samiya is smart, funny and full packege of entertainment all wo sorry bolti ye us ka barakpan ha from day 1 she has been nice with everyone n loyal with herr frien at the sametime playing extraordinarily",0,2026-09-15T07:45:55Z,"last tickets walay game ma last seconds main fasih betrayed his friends but ask samiya to go and post 4 letters jo episode m b dikhaya gya bad ma samiya took all blame on her by fasih concern k us ki dostii khrabb na ho ab he is one jo sb khud kal sb kr k clean sheet ly k samiya ko jhoota bol rha aj agr sehrish ko bacha rhy kal k guilt ma koi b itna acha nii sb khel end par sara blame samiya par dal detay agli live feed ma b dogla fasih apny doston k sth mil k samiya ko unsafe kry ga fasih bht selfish he never been loyal or nice with samiya jb k aj tk samiya n us k bary m kuch nii bola always care for him ye ehsan farmosh khud confession room m claim kr k samiya playing the best player ha samiya atleast own, has audasity ye loser achai ka labada pehn jtni backbitting krty sehrish fasih hassan isra rabiya even zayb all jealos from samiya fasih or hassan jitny sagay sehrish k or jitni sehrish inn ki sagi sb jntay only loyal friends are yasir and samiya. zayb isra bht fake ho rha samiya vs all sb samiya ko unsafe wo bch jaye ge jaye ge to dumb sehrish...samiya is smart, funny and full packege of entertainment all wo sorry bolti ye us ka barakpan ha from day 1 she has been nice with everyone n loyal with herr frien at the sametime playing extraordinarily",,
ih1zwUpVd7k,UgycMcv7uSAzNjWGIZF4AaABAg,,TOP_LEVEL,Lagta ha Rabia ka husband isy larny k lia keh k gea ha without any reason,1,2026-09-15T07:45:54Z,Lagta ha Rabia ka husband isy larny k lia keh k gea ha without any reason,,
ih1zwUpVd7k,UgyLyAl7nWUdg-5bMC54AaABAg,,TOP_LEVEL,rabia please save na honay par roya na karayn samiya is right,1,2026-09-15T07:45:52Z,rabia please save na honay par roya na karayn samiya is right,,
ih1zwUpVd7k,UgwiOUNg-nIN4vmkmcN4AaABAg,,TOP_LEVEL,"last tickets walay game ma last seconds main fasih betrayed his friends but ask samiya to go and post 4 letters jo episode m b dikhaya gya bad ma samiya took all blame on her by fasih concern k us ki dostii khrabb na ho ab he is one jo sb khud kal sb kr k clean sheet ly k samiya ko jhoota bol rha aj agr sehrish ko bacha rhy kal k guilt ma koi b itna acha nii sb khel end par sara blame samiya par dal detay agli live feed ma b dogla fasih apny doston k sth mil k samiya ko unsafe kry ga fasih bht selfish he never been loyal or nice with samiya jb k aj tk samiya n us k bary m kuch nii bola always care for him ye ehsan farmosh khud confession room m claim kr k samiya playing the best player ha  samiya atleast own, has audasity ye loser achai ka labada pehn jtni backbitting krty sehrish fasih hassan isra rabiya even zayb all jealos from samiya fasih or hassan jitny sagay sehrish k or jitni sehrish inn ki sagi sb jntay only loyal friends are yasir and samiya. zayb isra bht fake ho rha samiya vs all sb samiya ko unsafe wo bch jaye ge jaye ge to dumb sehrish...samiya is smart, funny and full packege of entertainment all wo sorry bolti ye us ka barakpan ha from day 1 she has been nice with everyone n loyal with herr frien at the sametime playing extraordinarily",0,2026-09-15T07:45:50Z,"last tickets walay game ma last seconds main fasih betrayed his friends but ask samiya to go and post 4 letters jo episode m b dikhaya gya bad ma samiya took all blame on her by fasih concern k us ki dostii khrabb na ho ab he is one jo sb khud kal sb kr k clean sheet ly k samiya ko jhoota bol rha aj agr sehrish ko bacha rhy kal k guilt ma koi b itna acha nii sb khel end par sara blame samiya par dal detay agli live feed ma b dogla fasih apny doston k sth mil k samiya ko unsafe kry ga fasih bht selfish he never been loyal or nice with samiya jb k aj tk samiya n us k bary m kuch nii bola always care for him ye ehsan farmosh khud confession room m claim kr k samiya playing the best player ha samiya atleast own, has audasity ye loser achai ka labada pehn jtni backbitting krty sehrish fasih hassan isra rabiya even zayb all jealos from samiya fasih or hassan jitny sagay sehrish k or jitni sehrish inn ki sagi sb jntay only loyal friends are yasir and samiya. zayb isra bht fake ho rha samiya vs all sb samiya ko unsafe wo bch jaye ge jaye ge to dumb sehrish...samiya is smart, funny and full packege of entertainment all wo sorry bolti ye us ka barakpan ha from day 1 she has been nice with everyone n loyal with herr frien at the sametime playing extraordinarily",,
ih1zwUpVd7k,UgzsW3RID6xA6Mk4Te14AaABAg,,TOP_LEVEL,"last tickets walay game ma last seconds main fasih betrayed his friends but ask samiya to go and post 4 letters jo episode m b dikhaya gya bad ma samiya took all blame on her by fasih concern k us ki dostii khrabb na ho ab he is one jo sb khud kal sb kr k clean sheet ly k samiya ko jhoota bol rha aj agr sehrish ko bacha rhy kal k guilt ma koi b itna acha nii sb khel end par sara blame samiya par dal detay agli live feed ma b dogla fasih apny doston k sth mil k samiya ko unsafe kry ga fasih bht selfish he never been loyal or nice with samiya jb k aj tk samiya n us k bary m kuch nii bola always care for him ye ehsan farmosh khud confession room m claim kr k samiya playing the best player ha  samiya atleast own, has audasity ye loser achai ka labada pehn jtni backbitting krty sehrish fasih hassan isra rabiya even zayb all jealos from samiya fasih or hassan jitny sagay sehrish k or jitni sehrish inn ki sagi sb jntay only loyal friends are yasir and samiya. zayb isra bht fake ho rha samiya vs all sb samiya ko unsafe wo bch jaye ge jaye ge to dumb sehrish...samiya is smart, funny and full packege of entertainment all wo sorry bolti ye us ka barakpan ha from day 1 she has been nice with everyone n loyal with herr frien at the sametime playing extraordinarily",0,2026-09-15T07:45:44Z,"last tickets walay game ma last seconds main fasih betrayed his friends but ask samiya to go and post 4 letters jo episode m b dikhaya gya bad ma samiya took all blame on her by fasih concern k us ki dostii khrabb na ho ab he is one jo sb khud kal sb kr k clean sheet ly k samiya ko jhoota bol rha aj agr sehrish ko bacha rhy kal k guilt ma koi b itna acha nii sb khel end par sara blame samiya par dal detay agli live feed ma b dogla fasih apny doston k sth mil k samiya ko unsafe kry ga fasih bht selfish he never been loyal or nice with samiya jb k aj tk samiya n us k bary m kuch nii bola always care for him ye ehsan farmosh khud confession room m claim kr k samiya playing the best player ha samiya atleast own, has audasity ye loser achai ka labada pehn jtni backbitting krty sehrish fasih hassan isra rabiya even zayb all jealos from samiya fasih or hassan jitny sagay sehrish k or jitni sehrish inn ki sagi sb jntay only loyal friends are yasir and samiya. zayb isra bht fake ho rha samiya vs all sb samiya ko unsafe wo bch jaye ge jaye ge to dumb sehrish...samiya is smart, funny and full packege of entertainment all wo sorry bolti ye us ka barakpan ha from day 1 she has been nice with everyone n loyal with herr frien at the sametime playing extraordinarily",,
ih1zwUpVd7k,UgyYg5CUf4fVdmZBYTF4AaABAg,,TOP_LEVEL,Rabia kyun itni over horai hai fzool me,3,2026-09-15T07:45:40Z,Rabia kyun itni over horai hai fzool me,,
ih1zwUpVd7k,Ugyg-CX-xFH-Alv7e2B4AaABAg,,TOP_LEVEL,"last tickets walay game ma last seconds main fasih betrayed his friends but ask samiya to go and post 4 letters jo episode m b dikhaya gya bad ma samiya took all blame on her by fasih concern k us ki dostii khrabb na ho ab he is one jo sb khud kal sb kr k clean sheet ly k samiya ko jhoota bol rha aj agr sehrish ko bacha rhy kal k guilt ma koi b itna acha nii sb khel end par sara blame samiya par dal detay agli live feed ma b dogla fasih apny doston k sth mil k samiya ko unsafe kry ga fasih bht selfish he never been loyal or nice with samiya jb k aj tk samiya n us k bary m kuch nii bola always care for him ye ehsan farmosh khud confession room m claim kr k samiya playing the best player ha  samiya atleast own, has audasity ye loser achai ka labada pehn jtni backbitting krty sehrish fasih hassan isra rabiya even zayb all jealos from samiya fasih or hassan jitny sagay sehrish k or jitni sehrish inn ki sagi sb jntay only loyal friends are yasir and samiya. zayb isra bht fake ho rha samiya vs all sb samiya ko unsafe wo bch jaye ge jaye ge to dumb sehrish...samiya is smart, funny and full packege of entertainment all wo sorry bolti ye us ka barakpan ha from day 1 she has been nice with everyone n loyal with herr frien at the sametime playing extraordinarily",0,2026-09-15T07:45:31Z,"last tickets walay game ma last seconds main fasih betrayed his friends but ask samiya to go and post 4 letters jo episode m b dikhaya gya bad ma samiya took all blame on her by fasih concern k us ki dostii khrabb na ho ab he is one jo sb khud kal sb kr k clean sheet ly k samiya ko jhoota bol rha aj agr sehrish ko bacha rhy kal k guilt ma koi b itna acha nii sb khel end par sara blame samiya par dal detay agli live feed ma b dogla fasih apny doston k sth mil k samiya ko unsafe kry ga fasih bht selfish he never been loyal or nice with samiya jb k aj tk samiya n us k bary m kuch nii bola always care for him ye ehsan farmosh khud confession room m claim kr k samiya playing the best player ha samiya atleast own, has audasity ye loser achai ka labada pehn jtni backbitting krty sehrish fasih hassan isra rabiya even zayb all jealos from samiya fasih or hassan jitny sagay sehrish k or jitni sehrish inn ki sagi sb jntay only loyal friends are yasir and samiya. zayb isra bht fake ho rha samiya vs all sb samiya ko unsafe wo bch jaye ge jaye ge to dumb sehrish...samiya is smart, funny and full packege of entertainment all wo sorry bolti ye us ka barakpan ha from day 1 she has been nice with everyone n loyal with herr frien at the sametime playing extraordinarily",,
ih1zwUpVd7k,UgzvCIFy-5-1ztA7Y-94AaABAg,,TOP_LEVEL,samiya ny thk kaha rabiya chalak h.. over ho rhi rabia.. samiya achi h❣️,1,2026-09-15T07:45:15Z,samiya ny thk kaha rabiya chalak h.. over ho rhi rabia.. samiya achi h❣️,,
ih1zwUpVd7k,Ugz5sh3b6gzpKRN-m5J4AaABAg,,TOP_LEVEL,Yasir hero ❤,0,2026-09-15T07:45:10Z,Yasir hero ❤,,
ih1zwUpVd7k,UgyGulqGzrgwg-eF0IJ4AaABAg,,TOP_LEVEL,Vote for esrah ❤❤❤,0,2026-09-15T07:45:01Z,Vote for esrah ❤❤❤,,
ih1zwUpVd7k,UgxAvsh8JQzTd6wBNr54AaABAg,,TOP_LEVEL,ESraa hmsha achy sy play krti or satisfied hoti kbhi short ni Dal I love her game spirit ❤❤,4,2026-09-15T07:44:51Z,ESraa hmsha achy sy play krti or satisfied hoti kbhi short ni Dal I love her game spirit ❤❤,,
ih1zwUpVd7k,Ugym1aSgIanMstnun0R4AaABAg,,TOP_LEVEL,Zayb is so trying hard to save esra omg love them❤,20,2026-09-15T07:44:50Z,Zayb is so trying hard to save esra omg love them❤,,
ih1zwUpVd7k,Ugym1aSgIanMstnun0R4AaABAg.AalhvtGZeUnAalr2RmgjOz,Ugym1aSgIanMstnun0R4AaABAg,REPLY,Or samiya jal bhun gyi😂,3,2026-09-15T09:04:30Z,Or samiya jal bhun gyi😂,,
ih1zwUpVd7k,Ugym1aSgIanMstnun0R4AaABAg.AalhvtGZeUnAalvh2Ta9VF,Ugym1aSgIanMstnun0R4AaABAg,REPLY,Zaib esra kye sincere hai,0,2026-09-15T09:45:08Z,Zaib esra kye sincere hai,,
ih1zwUpVd7k,Ugym1aSgIanMstnun0R4AaABAg.AalhvtGZeUnAalzv9VItDY,Ugym1aSgIanMstnun0R4AaABAg,REPLY,​@BismaWassan-r2u6qna game hn koi kisi ka lya serious ni hn,0,2026-09-15T10:22:01Z,​@BismaWassan-r2u6qna game hn koi kisi ka lya serious ni hn,,
ih1zwUpVd7k,UgzxIIgDdii0925IwGZ4AaABAg,,TOP_LEVEL,Rabia ky asl face nzer aa raha hai bht gusse wali hai ye assy hi calm bani hoi thy,3,2026-09-15T07:44:43Z,Rabia ky asl face nzer aa raha hai bht gusse wali hai ye assy hi calm bani hoi thy,,
ih1zwUpVd7k,UgzxIIgDdii0925IwGZ4AaABAg.Aalhv4retzqAalo0JMX3PP,UgzxIIgDdii0925IwGZ4AaABAg,REPLY,"Itne time baad apne liye stand b na le
Esra ki trha badtameez to nh h
Or na samya ki trha chalak",0,2026-09-15T08:38:00Z,Itne time baad apne liye stand b na le Esra ki trha badtameez to nh h Or na samya ki trha chalak,,
ih1zwUpVd7k,UgxBkyZYzH0fAKxe89x4AaABAg,,TOP_LEVEL,I have started enjoying the  friendship of Hassan fasih and sehrish 🎉,77,2026-09-15T07:44:36Z,I have started enjoying the friendship of Hassan fasih and sehrish 🎉,,
ih1zwUpVd7k,UgxBkyZYzH0fAKxe89x4AaABAg.AalhuCy5H89AalvyKM0_OX,UgxBkyZYzH0fAKxe89x4AaABAg,REPLY,"They back up each other, while others have fake friendships,isilie rabia unke piche pari he, sunney me aya he voting ke through fasih or sehrish ko phrsey unsafe krdete he ye log next episodes me🥀",5,2026-09-15T09:47:30Z,"They back up each other, while others have fake friendships,isilie rabia unke piche pari he, sunney me aya he voting ke through fasih or sehrish ko phrsey unsafe krdete he ye log next episodes me🥀",,
ih1zwUpVd7k,UgxBkyZYzH0fAKxe89x4AaABAg.AalhuCy5H89AalwdUacxJK,UgxBkyZYzH0fAKxe89x4AaABAg,REPLY,​@Hafsah89exactly!,2,2026-09-15T09:53:23Z,​@Hafsah89exactly!,,
ih1zwUpVd7k,UgxBkyZYzH0fAKxe89x4AaABAg.AalhuCy5H89Aam4HpmeZwn,UgxBkyZYzH0fAKxe89x4AaABAg,REPLY,Dair kr di ab to fake pr wale zaib esra top pr ye teeno ache han,1,2026-09-15T11:08:56Z,Dair kr di ab to fake pr wale zaib esra top pr ye teeno ache han,,
ih1zwUpVd7k,UgxBkyZYzH0fAKxe89x4AaABAg.AalhuCy5H89Aam7_dccyH5,UgxBkyZYzH0fAKxe89x4AaABAg,REPLY,Khair hai dair ayein magar drust 😂,0,2026-09-15T11:37:43Z,Khair hai dair ayein magar drust 😂,,
